Report Date,Country,Indicator,Value
2016-01-01,LKA,WHOSIS_000001,79.73514
2017-01-01,LKA,WHOSIS_000001,76.91196
2018-01-01,LKA,WHOSIS_000001,80.0943
2019-01-01,LKA,WHOSIS_000001,80.33002
2020-01-01,LKA,WHOSIS_000001,77.8155
2021-01-01,LKA,WHOSIS_000001,80.05459
2000-01-01,LSO,WHOSIS_000001,45.2317
2001-01-01,LSO,WHOSIS_000001,51.0533
2002-01-01,LSO,WHOSIS_000001,45.07086
2003-01-01,LSO,WHOSIS_000001,43.56609
2004-01-01,LSO,WHOSIS_000001,43.80676
2005-01-01,LSO,WHOSIS_000001,44.04118
2006-01-01,LSO,WHOSIS_000001,41.34729
2007-01-01,LSO,WHOSIS_000001,43.88764
2008-01-01,LSO,WHOSIS_000001,44.07408
2009-01-01,LSO,WHOSIS_000001,49.95897
2010-01-01,LSO,WHOSIS_000001,51.70146
2011-01-01,LSO,WHOSIS_000001,46.24991
2012-01-01,LSO,WHOSIS_000001,49.02029
2013-01-01,LSO,WHOSIS_000001,46.24831
2014-01-01,LSO,WHOSIS_000001,46.03257
2015-01-01,LSO,WHOSIS_000001,46.29348
2016-01-01,LSO,WHOSIS_000001,52.79264
2017-01-01,LSO,WHOSIS_000001,51.05417
2018-01-01,LSO,WHOSIS_000001,51.6013
2019-01-01,LSO,WHOSIS_000001,54.91408
2020-01-01,LSO,WHOSIS_000001,55.13926
2021-01-01,LSO,WHOSIS_000001,54.60295
2000-01-01,LTU,WHOSIS_000001,71.99826
2001-01-01,LTU,WHOSIS_000001,65.88261
2002-01-01,LTU,WHOSIS_000001,71.68918
2003-01-01,LTU,WHOSIS_000001,71.84649
2004-01-01,LTU,WHOSIS_000001,66.17844
2005-01-01,LTU,WHOSIS_000001,77.16591
2006-01-01,LTU,WHOSIS_000001,65.00645
2007-01-01,LTU,WHOSIS_000001,70.61092
2008-01-01,LTU,WHOSIS_000001,71.62596
2009-01-01,LTU,WHOSIS_000001,72.78268
2010-01-01,LTU,WHOSIS_000001,73.07762
2011-01-01,LTU,WHOSIS_000001,73.54804
2012-01-01,LTU,WHOSIS_000001,79.27886
2013-01-01,LTU,WHOSIS_000001,73.86696
2014-01-01,LTU,WHOSIS_000001,74.49844
2015-01-01,LTU,WHOSIS_000001,69.11022
2016-01-01,LTU,WHOSIS_000001,69.41002
2017-01-01,LTU,WHOSIS_000001,75.48786
2018-01-01,LTU,WHOSIS_000001,80.42896
2019-01-01,LTU,WHOSIS_000001,76.24762
2020-01-01,LTU,WHOSIS_000001,69.98145
2021-01-01,LTU,WHOSIS_000001,74.13315
2000-01-01,LUX,WHOSIS_000001,78.41632
2001-01-01,LUX,WHOSIS_000001,75.61101
2002-01-01,LUX,WHOSIS_000001,81.55112
2003-01-01,LUX,WHOSIS_000001,76.18597
2004-01-01,LUX,WHOSIS_000001,81.84681
2005-01-01,LUX,WHOSIS_000001,76.9151
2006-01-01,LUX,WHOSIS_000001,82.28953
2007-01-01,LUX,WHOSIS_000001,82.54968
2008-01-01,LUX,WHOSIS_000001,78.15724
2009-01-01,LUX,WHOSIS_000001,80.92194
2010-01-01,LUX,WHOSIS_000001,81.17521
2011-01-01,LUX,WHOSIS_000001,83.47505
2012-01-01,LUX,WHOSIS_000001,81.56609
2013-01-01,LUX,WHOSIS_000001,83.88505
2014-01-01,LUX,WHOSIS_000001,84.12927
2015-01-01,LUX,WHOSIS_000001,82.38491
2016-01-01,LUX,WHOSIS_000001,84.48983
2017-01-01,LUX,WHOSIS_000001,84.61974
2018-01-01,LUX,WHOSIS_000001,84.6865
2019-01-01,LUX,WHOSIS_000001,80.8269
2020-01-01,LUX,WHOSIS_000001,82.82955
2021-01-01,LUX,WHOSIS_000001,84.78574
2000-01-01,LVA,WHOSIS_000001,70.21459
2001-01-01,LVA,WHOSIS_000001,69.80979
2002-01-01,LVA,WHOSIS_000001,70.10626
2003-01-01,LVA,WHOSIS_000001,75.53669
2004-01-01,LVA,WHOSIS_000001,70.81396
2005-01-01,LVA,WHOSIS_000001,76.11443
2006-01-01,LVA,WHOSIS_000001,70.37307
2007-01-01,LVA,WHOSIS_000001,65.23338
2008-01-01,LVA,WHOSIS_000001,77.09837
2009-01-01,LVA,WHOSIS_000001,67.46796
2010-01-01,LVA,WHOSIS_000001,67.71198
2011-01-01,LVA,WHOSIS_000001,68.54908
2012-01-01,LVA,WHOSIS_000001,68.78577
2013-01-01,LVA,WHOSIS_000001,78.62369
2014-01-01,LVA,WHOSIS_000001,74.43587
2015-01-01,LVA,WHOSIS_000001,74.81086
2016-01-01,LVA,WHOSIS_000001,79.53984
2017-01-01,LVA,WHOSIS_000001,74.96277
2018-01-01,LVA,WHOSIS_000001,75.05473
2019-01-01,LVA,WHOSIS_000001,71.05088
2020-01-01,LVA,WHOSIS_000001,70.85157
2021-01-01,LVA,WHOSIS_000001,77.89728
2000-01-01,MAR,WHOSIS_000001,70.1946
2001-01-01,MAR,WHOSIS_000001,69.60267
2002-01-01,MAR,WHOSIS_000001,71.41568
2003-01-01,MAR,WHOSIS_000001,70.88041
2004-01-01,MAR,WHOSIS_000001,71.03043
2005-01-01,MAR,WHOSIS_000001,71.94998
2006-01-01,MAR,WHOSIS_000001,72.13248
2007-01-01,MAR,WHOSIS_000001,72.28506
2008-01-01,MAR,WHOSIS_000001,72.57659
2009-01-01,MAR,WHOSIS_000001,72.16145
2010-01-01,MAR,WHOSIS_000001,73.05657
2011-01-01,MAR,WHOSIS_000001,73.28323
2012-01-01,MAR,WHOSIS_000001,73.51043
2013-01-01,MAR,WHOSIS_000001,73.72194
2014-01-01,MAR,WHOSIS_000001,73.12038
2015-01-01,MAR,WHOSIS_000001,73.2626
2016-01-01,MAR,WHOSIS_000001,74.26404
2017-01-01,MAR,WHOSIS_000001,73.53352
2018-01-01,MAR,WHOSIS_000001,72.74164
2019-01-01,MAR,WHOSIS_000001,72.85219
2020-01-01,MAR,WHOSIS_000001,73.86985
2021-01-01,MAR,WHOSIS_000001,71.53595
2000-01-01,MDA,WHOSIS_000001,65.65922
2001-01-01,MDA,WHOSIS_000001,66.20689
2002-01-01,MDA,WHOSIS_000001,62.26598
2003-01-01,MDA,WHOSIS_000001,66.19701
2004-01-01,MDA,WHOSIS_000001,70.77972
2005-01-01,MDA,WHOSIS_000001,65.99302
2006-01-01,MDA,WHOSIS_000001,70.87702
2007-01-01,MDA,WHOSIS_000001,63.16273
2008-01-01,MDA,WHOSIS_000001,72.04302
2009-01-01,MDA,WHOSIS_000001,63.69078
2010-01-01,MDA,WHOSIS_000001,63.20818
2011-01-01,MDA,WHOSIS_000001,65.45329
2012-01-01,MDA,WHOSIS_000001,74.62571
2013-01-01,MDA,WHOSIS_000001,67.30147
2014-01-01,MDA,WHOSIS_000001,67.18429
2015-01-01,MDA,WHOSIS_000001,75.0695
2016-01-01,MDA,WHOSIS_000001,67.79445
2017-01-01,MDA,WHOSIS_000001,72.85856
2018-01-01,MDA,WHOSIS_000001,68.87328
2019-01-01,MDA,WHOSIS_000001,73.32011
2020-01-01,MDA,WHOSIS_000001,75.88432
2021-01-01,MDA,WHOSIS_000001,69.55781
2000-01-01,MDG,WHOSIS_000001,58.73235
2001-01-01,MDG,WHOSIS_000001,59.24815
2002-01-01,MDG,WHOSIS_000001,59.42748
2003-01-01,MDG,WHOSIS_000001,58.6468
2004-01-01,MDG,WHOSIS_000001,61.16823
2005-01-01,MDG,WHOSIS_000001,61.82507
2006-01-01,MDG,WHOSIS_000001,62.35793
2007-01-01,MDG,WHOSIS_000001,60.564
2008-01-01,MDG,WHOSIS_000001,62.01528
2009-01-01,MDG,WHOSIS_000001,61.15023
2010-01-01,MDG,WHOSIS_000001,63.62565
2011-01-01,MDG,WHOSIS_000001,63.85038
2012-01-01,MDG,WHOSIS_000001,61.90325
2013-01-01,MDG,WHOSIS_000001,62.06374
2014-01-01,MDG,WHOSIS_000001,64.30171
2015-01-01,MDG,WHOSIS_000001,62.3266
2016-01-01,MDG,WHOSIS_000001,63.4651
2017-01-01,MDG,WHOSIS_000001,64.60072
2018-01-01,MDG,WHOSIS_000001,64.72205
2019-01-01,MDG,WHOSIS_000001,64.81833
2020-01-01,MDG,WHOSIS_000001,61.88866
2021-01-01,MDG,WHOSIS_000001,61.86037
2000-01-01,MDV,WHOSIS_000001,70.67277
2001-01-01,MDV,WHOSIS_000001,71.62028
2002-01-01,MDV,WHOSIS_000001,71.06297
2003-01-01,MDV,WHOSIS_000001,70.45366
2004-01-01,MDV,WHOSIS_000001,72.64243
2005-01-01,MDV,WHOSIS_000001,71.50191
2006-01-01,MDV,WHOSIS_000001,75.09539
2007-01-01,MDV,WHOSIS_000001,73.71469
2008-01-01,MDV,WHOSIS_000001,74.09191
2009-01-01,MDV,WHOSIS_000001,76.35808
2010-01-01,MDV,WHOSIS_000001,76.63298
2011-01-01,MDV,WHOSIS_000001,73.60928
2012-01-01,MDV,WHOSIS_000001,77.88752
2013-01-01,MDV,WHOSIS_000001,78.22587
2014-01-01,MDV,WHOSIS_000001,75.27056
2015-01-01,MDV,WHOSIS_000001,77.25298
2016-01-01,MDV,WHOSIS_000001,77.72036
2017-01-01,MDV,WHOSIS_000001,80.23346
2018-01-01,MDV,WHOSIS_000001,78.67792
2019-01-01,MDV,WHOSIS_000001,76.85564
2020-01-01,MDV,WHOSIS_000001,76.19088
2021-01-01,MDV,WHOSIS_000001,76.5947
2000-01-01,MEX,WHOSIS_000001,71.73135
2001-01-01,MEX,WHOSIS_000001,74.55107
2002-01-01,MEX,WHOSIS_000001,74.58876
2003-01-01,MEX,WHOSIS_000001,76.9986
2004-01-01,MEX,WHOSIS_000001,77.37053
2005-01-01,MEX,WHOSIS_000001,74.92684
2006-01-01,MEX,WHOSIS_000001,77.71071
2007-01-01,MEX,WHOSIS_000001,75.52455
2008-01-01,MEX,WHOSIS_000001,77.63163
2009-01-01,MEX,WHOSIS_000001,77.74372
2010-01-01,MEX,WHOSIS_000001,77.66125
2011-01-01,MEX,WHOSIS_000001,72.65968
2012-01-01,MEX,WHOSIS_000001,72.9205
2013-01-01,MEX,WHOSIS_000001,78.57358
2014-01-01,MEX,WHOSIS_000001,73.3155
2015-01-01,MEX,WHOSIS_000001,75.93968
2016-01-01,MEX,WHOSIS_000001,78.52453
2017-01-01,MEX,WHOSIS_000001,75.87022
2018-01-01,MEX,WHOSIS_000001,78.92789
2019-01-01,MEX,WHOSIS_000001,75.83443
2020-01-01,MEX,WHOSIS_000001,75.09246
2021-01-01,MEX,WHOSIS_000001,74.68952
2000-01-01,MKD,WHOSIS_000001,75.22293
2001-01-01,MKD,WHOSIS_000001,73.26733
2002-01-01,MKD,WHOSIS_000001,75.4784
2003-01-01,MKD,WHOSIS_000001,73.22933
2004-01-01,MKD,WHOSIS_000001,75.82635
2005-01-01,MKD,WHOSIS_000001,73.73593
2006-01-01,MKD,WHOSIS_000001,73.82464
2007-01-01,MKD,WHOSIS_000001,75.77011
2008-01-01,MKD,WHOSIS_000001,74.3176
2009-01-01,MKD,WHOSIS_000001,72.51369
2010-01-01,MKD,WHOSIS_000001,72.71609
2011-01-01,MKD,WHOSIS_000001,74.96127
2012-01-01,MKD,WHOSIS_000001,72.98294
2013-01-01,MKD,WHOSIS_000001,77.52657
2014-01-01,MKD,WHOSIS_000001,73.23054
2015-01-01,MKD,WHOSIS_000001,77.27533
2016-01-01,MKD,WHOSIS_000001,77.66389
2017-01-01,MKD,WHOSIS_000001,75.98452
2018-01-01,MKD,WHOSIS_000001,76.46396
2019-01-01,MKD,WHOSIS_000001,76.14805
2020-01-01,MKD,WHOSIS_000001,74.37069
2021-01-01,MKD,WHOSIS_000001,75.24092
2000-01-01,MLI,WHOSIS_000001,53.05863
2001-01-01,MLI,WHOSIS_000001,53.62182
2002-01-01,MLI,WHOSIS_000001,54.32823
2003-01-01,MLI,WHOSIS_000001,54.8506
2004-01-01,MLI,WHOSIS_000001,55.92465
2005-01-01,MLI,WHOSIS_000001,56.11851
2006-01-01,MLI,WHOSIS_000001,56.77509
2007-01-01,MLI,WHOSIS_000001,57.3249
2008-01-01,MLI,WHOSIS_000001,57.78456
2009-01-01,MLI,WHOSIS_000001,58.08935
2010-01-01,MLI,WHOSIS_000001,58.90421
2011-01-01,MLI,WHOSIS_000001,59.38216
2012-01-01,MLI,WHOSIS_000001,59.27099
2013-01-01,MLI,WHOSIS_000001,58.85693
2014-01-01,MLI,WHOSIS_000001,59.29738
2015-01-01,MLI,WHOSIS_000001,60.12126
2016-01-01,MLI,WHOSIS_000001,60.19265
2017-01-01,MLI,WHOSIS_000001,61.48831
2018-01-01,MLI,WHOSIS_000001,61.88139
2019-01-01,MLI,WHOSIS_000001,61.27739
2020-01-01,MLI,WHOSIS_000001,60.68307
2021-01-01,MLI,WHOSIS_000001,61.67399
2000-01-01,MLT,WHOSIS_000001,80.01843
2001-01-01,MLT,WHOSIS_000001,75.8502
2002-01-01,MLT,WHOSIS_000001,78.40889
2003-01-01,MLT,WHOSIS_000001,78.67686
2004-01-01,MLT,WHOSIS_000001,80.99046
2005-01-01,MLT,WHOSIS_000001,81.23786
2006-01-01,MLT,WHOSIS_000001,79.36713
2007-01-01,MLT,WHOSIS_000001,79.64227
2008-01-01,MLT,WHOSIS_000001,79.93205
2009-01-01,MLT,WHOSIS_000001,80.24912
2010-01-01,MLT,WHOSIS_000001,78.20018
2011-01-01,MLT,WHOSIS_000001,82.82462
2012-01-01,MLT,WHOSIS_000001,82.98311
2013-01-01,MLT,WHOSIS_000001,79.11062
2014-01-01,MLT,WHOSIS_000001,81.45292
2015-01-01,MLT,WHOSIS_000001,81.67976
2016-01-01,MLT,WHOSIS_000001,83.72619
2017-01-01,MLT,WHOSIS_000001,82.05745
2018-01-01,MLT,WHOSIS_000001,84.0069
2019-01-01,MLT,WHOSIS_000001,80.31027
2020-01-01,MLT,WHOSIS_000001,83.86382
2021-01-01,MLT,WHOSIS_000001,83.73011
2000-01-01,MMR,WHOSIS_000001,61.86729
2001-01-01,MMR,WHOSIS_000001,57.41229
2002-01-01,MMR,WHOSIS_000001,60.19995
2003-01-01,MMR,WHOSIS_000001,58.26226
2004-01-01,MMR,WHOSIS_000001,63.65731
2005-01-01,MMR,WHOSIS_000001,61.61986
2006-01-01,MMR,WHOSIS_000001,64.84281
2007-01-01,MMR,WHOSIS_000001,60.13291
2008-01-01,MMR,WHOSIS_000001,58.23922
2009-01-01,MMR,WHOSIS_000001,63.99068
2010-01-01,MMR,WHOSIS_000001,61.74028
2011-01-01,MMR,WHOSIS_000001,65.2286
2012-01-01,MMR,WHOSIS_000001,69.16844
2013-01-01,MMR,WHOSIS_000001,69.72846
2014-01-01,MMR,WHOSIS_000001,67.03959
2015-01-01,MMR,WHOSIS_000001,70.7061
2016-01-01,MMR,WHOSIS_000001,71.1163
2017-01-01,MMR,WHOSIS_000001,71.29153
2018-01-01,MMR,WHOSIS_000001,68.55999
2019-01-01,MMR,WHOSIS_000001,68.80518
2020-01-01,MMR,WHOSIS_000001,65.65323
2021-01-01,MMR,WHOSIS_000001,71.14628
2000-01-01,MNE,WHOSIS_000001,73.4336
2001-01-01,MNE,WHOSIS_000001,75.78388
2002-01-01,MNE,WHOSIS_000001,75.77309
2003-01-01,MNE,WHOSIS_000001,75.84939
2004-01-01,MNE,WHOSIS_000001,73.73507
2005-01-01,MNE,WHOSIS_000001,73.98744
2006-01-01,MNE,WHOSIS_000001,71.82007
2007-01-01,MNE,WHOSIS_000001,77.11697
2008-01-01,MNE,WHOSIS_000001,75.02701
2009-01-01,MNE,WHOSIS_000001,72.90906
2010-01-01,MNE,WHOSIS_000001,78.10912
2011-01-01,MNE,WHOSIS_000001,75.9899
2012-01-01,MNE,WHOSIS_000001,73.74756
2013-01-01,MNE,WHOSIS_000001,76.35764
2014-01-01,MNE,WHOSIS_000001,76.6203
2015-01-01,MNE,WHOSIS_000001,79.43681
2016-01-01,MNE,WHOSIS_000001,77.06052
2017-01-01,MNE,WHOSIS_000001,74.21692
2018-01-01,MNE,WHOSIS_000001,80.081
2019-01-01,MNE,WHOSIS_000001,73.88887
2020-01-01,MNE,WHOSIS_000001,78.53351
2021-01-01,MNE,WHOSIS_000001,71.62459
2000-01-01,MNG,WHOSIS_000001,66.7284
2001-01-01,MNG,WHOSIS_000001,67.30981
2002-01-01,MNG,WHOSIS_000001,68.0579
2003-01-01,MNG,WHOSIS_000001,60.62674
2004-01-01,MNG,WHOSIS_000001,64.84072
2005-01-01,MNG,WHOSIS_000001,69.82276
2006-01-01,MNG,WHOSIS_000001,70.25151
2007-01-01,MNG,WHOSIS_000001,66.37749
2008-01-01,MNG,WHOSIS_000001,71.19968
2009-01-01,MNG,WHOSIS_000001,66.92759
2010-01-01,MNG,WHOSIS_000001,67.10228
2011-01-01,MNG,WHOSIS_000001,71.81175
2012-01-01,MNG,WHOSIS_000001,63.713
2013-01-01,MNG,WHOSIS_000001,72.78147
2014-01-01,MNG,WHOSIS_000001,68.96351
2015-01-01,MNG,WHOSIS_000001,73.59778
2016-01-01,MNG,WHOSIS_000001,65.53426
2017-01-01,MNG,WHOSIS_000001,70.09899
2018-01-01,MNG,WHOSIS_000001,70.47775
2019-01-01,MNG,WHOSIS_000001,70.75018
2020-01-01,MNG,WHOSIS_000001,76.99419
2021-01-01,MNG,WHOSIS_000001,70.09795
2000-01-01,MOZ,WHOSIS_000001,48.91455
2001-01-01,MOZ,WHOSIS_000001,53.44895
2002-01-01,MOZ,WHOSIS_000001,49.41163
2003-01-01,MOZ,WHOSIS_000001,49.64333
2004-01-01,MOZ,WHOSIS_000001,49.79923
2005-01-01,MOZ,WHOSIS_000001,49.9201
2006-01-01,MOZ,WHOSIS_000001,54.30067
2007-01-01,MOZ,WHOSIS_000001,54.7963
2008-01-01,MOZ,WHOSIS_000001,50.83654
2009-01-01,MOZ,WHOSIS_000001,51.07208
2010-01-01,MOZ,WHOSIS_000001,53.3315
2011-01-01,MOZ,WHOSIS_000001,51.22421
2012-01-01,MOZ,WHOSIS_000001,51.39307
2013-01-01,MOZ,WHOSIS_000001,54.24268
2014-01-01,MOZ,WHOSIS_000001,55.02758
2015-01-01,MOZ,WHOSIS_000001,58.81011
2016-01-01,MOZ,WHOSIS_000001,56.6349
2017-01-01,MOZ,WHOSIS_000001,57.33254
2018-01-01,MOZ,WHOSIS_000001,61.13493
2019-01-01,MOZ,WHOSIS_000001,58.50506
2020-01-01,MOZ,WHOSIS_000001,61.80655
2021-01-01,MOZ,WHOSIS_000001,54.80072
2000-01-01,MRT,WHOSIS_000001,62.90876
2001-01-01,MRT,WHOSIS_000001,63.48749
2002-01-01,MRT,WHOSIS_000001,64.39631
2003-01-01,MRT,WHOSIS_000001,64.7406
2004-01-01,MRT,WHOSIS_000001,65.67198
2005-01-01,MRT,WHOSIS_000001,65.85142
2006-01-01,MRT,WHOSIS_000001,66.50297
2007-01-01,MRT,WHOSIS_000001,67.38427
2008-01-01,MRT,WHOSIS_000001,67.64337
2009-01-01,MRT,WHOSIS_000001,68.34121
2010-01-01,MRT,WHOSIS_000001,68.45329
2011-01-01,MRT,WHOSIS_000001,68.79857
2012-01-01,MRT,WHOSIS_000001,69.2503
2013-01-01,MRT,WHOSIS_000001,69.3438
2014-01-01,MRT,WHOSIS_000001,69.29387
2015-01-01,MRT,WHOSIS_000001,69.47264
2016-01-01,MRT,WHOSIS_000001,69.64545
2017-01-01,MRT,WHOSIS_000001,69.73991
2018-01-01,MRT,WHOSIS_000001,69.99737
2019-01-01,MRT,WHOSIS_000001,70.38201
2020-01-01,MRT,WHOSIS_000001,69.61083
2021-01-01,MRT,WHOSIS_000001,69.36221
2000-01-01,MUS,WHOSIS_000001,67.74529
2001-01-01,MUS,WHOSIS_000001,68.11884
2002-01-01,MUS,WHOSIS_000001,75.15759
2003-01-01,MUS,WHOSIS_000001,71.84387
2004-01-01,MUS,WHOSIS_000001,68.7198
2005-01-01,MUS,WHOSIS_000001,75.61058
2006-01-01,MUS,WHOSIS_000001,72.37604
2007-01-01,MUS,WHOSIS_000001,72.60451
2008-01-01,MUS,WHOSIS_000001,72.86571
2009-01-01,MUS,WHOSIS_000001,69.68686
2010-01-01,MUS,WHOSIS_000001,69.92553
2011-01-01,MUS,WHOSIS_000001,73.51572
2012-01-01,MUS,WHOSIS_000001,77.18541
2013-01-01,MUS,WHOSIS_000001,77.23197
2014-01-01,MUS,WHOSIS_000001,74.00992
2015-01-01,MUS,WHOSIS_000001,74.12593
2016-01-01,MUS,WHOSIS_000001,74.15809
2017-01-01,MUS,WHOSIS_000001,74.11525
2018-01-01,MUS,WHOSIS_000001,70.85811
2019-01-01,MUS,WHOSIS_000001,74.05607
2020-01-01,MUS,WHOSIS_000001,70.33234
2021-01-01,MUS,WHOSIS_000001,73.41967
2000-01-01,MWI,WHOSIS_000001,45.34672
2001-01-01,MWI,WHOSIS_000001,45.39401
2002-01-01,MWI,WHOSIS_000001,46.88845
2003-01-01,MWI,WHOSIS_000001,47.74359
2004-01-01,MWI,WHOSIS_000001,48.73794
2005-01-01,MWI,WHOSIS_000001,48.46561
2006-01-01,MWI,WHOSIS_000001,49.71188
2007-01-01,MWI,WHOSIS_000001,52.54577
2008-01-01,MWI,WHOSIS_000001,54.26093
2009-01-01,MWI,WHOSIS_000001,57.85896
2010-01-01,MWI,WHOSIS_000001,54.66779
2011-01-01,MWI,WHOSIS_000001,58.10856
2012-01-01,MWI,WHOSIS_000001,59.4206
2013-01-01,MWI,WHOSIS_000001,63.45829
2014-01-01,MWI,WHOSIS_000001,58.43945
2015-01-01,MWI,WHOSIS_000001,64.87022
2016-01-01,MWI,WHOSIS_000001,65.24444
2017-01-01,MWI,WHOSIS_000001,62.55194
2018-01-01,MWI,WHOSIS_000001,60.05999
2019-01-01,MWI,WHOSIS_000001,60.42691
2020-01-01,MWI,WHOSIS_000001,60.67492
2021-01-01,MWI,WHOSIS_000001,59.7227
2000-01-01,MYS,WHOSIS_000001,75.47796
2001-01-01,MYS,WHOSIS_000001,75.90237
2002-01-01,MYS,WHOSIS_000001,76.01008
2003-01-01,MYS,WHOSIS_000001,73.62194
2004-01-01,MYS,WHOSIS_000001,76.16484
2005-01-01,MYS,WHOSIS_000001,76.29374
2006-01-01,MYS,WHOSIS_000001,74.30399
2007-01-01,MYS,WHOSIS_000001,74.43641
2008-01-01,MYS,WHOSIS_000001,76.47381
2009-01-01,MYS,WHOSIS_000001,76.30829
2010-01-01,MYS,WHOSIS_000001,74.02632
2011-01-01,MYS,WHOSIS_000001,72.27761
2012-01-01,MYS,WHOSIS_000001,76.74458
2013-01-01,MYS,WHOSIS_000001,74.72307
2014-01-01,MYS,WHOSIS_000001,76.71751
2015-01-01,MYS,WHOSIS_000001,76.43768
2016-01-01,MYS,WHOSIS_000001,72.57522
2017-01-01,MYS,WHOSIS_000001,72.68497
2018-01-01,MYS,WHOSIS_000001,72.61026
2019-01-01,MYS,WHOSIS_000001,74.6841
2020-01-01,MYS,WHOSIS_000001,78.61256
2021-01-01,MYS,WHOSIS_000001,70.63626
2000-01-01,NAM,WHOSIS_000001,55.08663
2001-01-01,NAM,WHOSIS_000001,52.37399
2002-01-01,NAM,WHOSIS_000001,49.97466
2003-01-01,NAM,WHOSIS_000001,51.39447
2004-01-01,NAM,WHOSIS_000001,53.42085
2005-01-01,NAM,WHOSIS_000001,54.93464
2006-01-01,NAM,WHOSIS_000001,52.23275
2007-01-01,NAM,WHOSIS_000001,59.7159
2008-01-01,NAM,WHOSIS_000001,61.8156
2009-01-01,NAM,WHOSIS_000001,59.50437
2010-01-01,NAM,WHOSIS_000001,56.84208
2011-01-01,NAM,WHOSIS_000001,57.49704
2012-01-01,NAM,WHOSIS_000001,64.84656
2013-01-01,NAM,WHOSIS_000001,65.1613
2014-01-01,NAM,WHOSIS_000001,65.00579
2015-01-01,NAM,WHOSIS_000001,61.86151
2016-01-01,NAM,WHOSIS_000001,65.0057
2017-01-01,NAM,WHOSIS_000001,62.37184
2018-01-01,NAM,WHOSIS_000001,59.35142
2019-01-01,NAM,WHOSIS_000001,63.49265
2020-01-01,NAM,WHOSIS_000001,67.11463
2021-01-01,NAM,WHOSIS_000001,60.35995
2000-01-01,NER,WHOSIS_000001,49.80757
2001-01-01,NER,WHOSIS_000001,51.30905
2002-01-01,NER,WHOSIS_000001,51.88653
2003-01-01,NER,WHOSIS_000001,52.25374
2004-01-01,NER,WHOSIS_000001,54.36544
2005-01-01,NER,WHOSIS_000001,54.14608
2006-01-01,NER,WHOSIS_000001,55.1303
2007-01-01,NER,WHOSIS_000001,55.78
2008-01-01,NER,WHOSIS_000001,57.95597
2009-01-01,NER,WHOSIS_000001,58.52696
2010-01-01,NER,WHOSIS_000001,59.0767
2011-01-01,NER,WHOSIS_000001,58.60581
2012-01-01,NER,WHOSIS_000001,58.03822
2013-01-01,NER,WHOSIS_000001,58.34247
2014-01-01,NER,WHOSIS_000001,60.33194
2015-01-01,NER,WHOSIS_000001,58.69161
2016-01-01,NER,WHOSIS_000001,59.83593
2017-01-01,NER,WHOSIS_000001,59.33292
2018-01-01,NER,WHOSIS_000001,59.56258
2019-01-01,NER,WHOSIS_000001,60.57304
2020-01-01,NER,WHOSIS_000001,59.23802
2021-01-01,NER,WHOSIS_000001,59.97071
2000-01-01,NGA,WHOSIS_000001,55.39044
2001-01-01,NGA,WHOSIS_000001,55.75531
2002-01-01,NGA,WHOSIS_000001,54.9639
2003-01-01,NGA,WHOSIS_000001,54.35301
2004-01-01,NGA,WHOSIS_000001,57.51358
2005-01-01,NGA,WHOSIS_000001,58.2325
2006-01-01,NGA,WHOSIS_000001,57.5522
2007-01-01,NGA,WHOSIS_000001,56.8783
2008-01-01,NGA,WHOSIS_000001,60.11004
2009-01-01,NGA,WHOSIS_000001,57.95305
2010-01-01,NGA,WHOSIS_000001,58.42442
2011-01-01,NGA,WHOSIS_000001,60.19812
2012-01-01,NGA,WHOSIS_000001,59.23091
2013-01-01,NGA,WHOSIS_000001,61.04119
2014-01-01,NGA,WHOSIS_000001,59.79644
2015-01-01,NGA,WHOSIS_000001,60.20089
2016-01-01,NGA,WHOSIS_000001,60.5896
2017-01-01,NGA,WHOSIS_000001,62.36209
2018-01-01,NGA,WHOSIS_000001,61.26092
2019-01-01,NGA,WHOSIS_000001,61.6763
2020-01-01,NGA,WHOSIS_000001,64.43519
2021-01-01,NGA,WHOSIS_000001,62.06702
2000-01-01,NIC,WHOSIS_000001,79.12425
2001-01-01,NIC,WHOSIS_000001,73.05778
2002-01-01,NIC,WHOSIS_000001,72.86532
2003-01-01,NIC,WHOSIS_000001,78.8361
2004-01-01,NIC,WHOSIS_000001,72.86952
2005-01-01,NIC,WHOSIS_000001,72.61163
2006-01-01,NIC,WHOSIS_000001,76.73425
2007-01-01,NIC,WHOSIS_000001,79.11053
2008-01-01,NIC,WHOSIS_000001,73.34886
2009-01-01,NIC,WHOSIS_000001,76.56415
2010-01-01,NIC,WHOSIS_000001,74.24252
2011-01-01,NIC,WHOSIS_000001,76.94363
2012-01-01,NIC,WHOSIS_000001,73.91541
2013-01-01,NIC,WHOSIS_000001,74.1621
2014-01-01,NIC,WHOSIS_000001,74.68244
2015-01-01,NIC,WHOSIS_000001,80.69718
2016-01-01,NIC,WHOSIS_000001,77.9258
2017-01-01,NIC,WHOSIS_000001,75.9502
2018-01-01,NIC,WHOSIS_000001,81.13623
2019-01-01,NIC,WHOSIS_000001,78.87404
2020-01-01,NIC,WHOSIS_000001,71.71241
2021-01-01,NIC,WHOSIS_000001,75.02796
2000-01-01,NLD,WHOSIS_000001,75.4859
2001-01-01,NLD,WHOSIS_000001,80.52274
2002-01-01,NLD,WHOSIS_000001,75.94204
2003-01-01,NLD,WHOSIS_000001,78.52543
